authorId,firstName,lastName
49298936,Juanjuan,Li
5920803,Zhongchun,Liu
144380084,Shengrong,Sun
2109150608,Chuang,Chen
47226961,Gaohua,Wang
2247247435,Mustafa,Dinç
2299664237,Ömer,Cevdet Soydemir
2052014528,Recep,Karasu
2169394252,Aysun,Saricetin
2327884280,Hünkar,Çağdaş Bayrak
2037892,W.,Marinovic
47370344,Victoria,Flannery
2037730,S.,Riek
47716452,Qitao,Tan
2152539783,Yan,Wang
33570570,T.,L. Chen
6630091,D.,Wong
2067808905,Fei,Yan
2265810,Zengyong,Li
2215481178,Ming,Zhang
2223848237,S.,Litvinyuk
122052148,P.,Pilyugin
2077109908,A.,Petukhov
144150366,J.,C. Misra
49585108,S.,Maiti
34525360,K.,Omran
2269646276,Assem,M Nor-Eldin
117604933,C.,Nwikina
2298396811,Edobot,Udo Ekere
145271965,S.,Glassman
3513657,L.,Carreon
4447926,J.,Dimar
1399189517,P.,Peromaa-Haavisto
2241603029,Henri,Tuomilehto
3759667,J.,Kössi
2457708,J.,Virtanen
4436638,M.,Luostarinen
2241603104,Jussi,Pihlajamäki
4254636,P.,Käkelä
2241614113,Mikael,Victorzon
15563175,Jianqiu,Guo
31882888,Wenbin,Miao
32285834,Chunhua,Wu
2107979259,Jiming,Zhang
47099102,Xiaojuan,Qi
120201842,Haixing,Yu
36842026,X.,Chang
2108128029,Yubin,Zhang
40408517,Zhijun,Zhou
2268792,Cindel,J. M. White
2512966,Michael,Muthukrishna
1977644,A.,Norenzayan
4985668,R.,Faletti
143872823,M.,Gatti
16266397,I.,Baralis
2809112,L.,Bergamasco
5320398,R.,Bonamini
50133439,F.,Ferroni
145935417,M.,Imazio
8229527,S.,Stola
2431068,F.,Gaita
5712824,P.,Fonio
2005264447,Muhamad,Nazhif Hawari
107685856,Zuwesty,Eka Putri
2136122215,R.,Singh
2179125419,Arshad,Jamal
3379532,F.,Ngai
2237948335,Yao,Jie Xie
1401892271,V.,Pinto-Plata
8449891,J.,Toso
82277884,Kwan,Lee
5559849,J.,Bilello
6914291,H.,Mullerova
2306519730,Mary,Jane de Souza
5822745,R.,Vessey
2895482,B.,Celli
1500484751,Viiu,Blöndal
12353404,Fredrik,Sundbom
5037109,M.,Borres
5873975,M.,Högman
1952413,K.,Alving
144172760,A.,Malinovschi
145403659,C.,Janson
144764568,Ghulam,Mustafa
2395500017,Muhammad,Saeed Khattak
2143791128,Muhammad,Tanvir Afzal
2333076783,Adnan,Akhunzada
2260089310,Mario,Konecki
2237708968,Nikola,Ivković
5439296,P.,Kissinger
2529344,N.,Segal
80710235,Lauren,N. Neuman
80632345,Maria,C Hochstedler
145433165,H.,Hillstrom
2112239580,Amjad,Ali
2040706053,M.,M.
2040896196,Riffat,Tehseen
2152736972,Chao,Zhang
2155279870,Zejun,Zhang
2068563709,Syed,Raza Mehdi
2155954401,Jing,Xu
2050411567,Hamza,Çeştepe
2170597141,Havanur,Ergün Tatar
2067398391,Serdar,Erdoğan
2975552,M.,Lelieveld
1713969,T.,Maeno
1882865,G.,Varotto
35092468,P.,Fazio
133855786,D.,Rossi Sebastiano
40340294,D.,Duran
1398228482,L.,D'Incerti
5608246,E.,Parati
3116692,D.,Sattin
144657299,M.,Leonardi
144876065,S.,Franceschetti
2195413,F.,Panzica
2064860014,F.,Monsalve
34768187,C.,Tomás
2368879,R.,Fraile
51306401,Khalid.,M. Elhag
3044277,Wanchang,Zhang
5236502,E.,Belenkaya
3770759,V.,Kalegaev
37788764,M.,Blokhina
1736438,C.,Martinovska
35256072,S.,Bozinovski
2111162687,Yudong,Li
50683749,Zhongyu,Xie
6527271,Yi-Ling,Du
144073622,Zhan,Zhou
2703267,X.,Mao
2143590895,Longxian,Lv
25475813,Yong-Quan,Li
2398524624,Rienisti,Ellen Lady
2079582529,Amin,Suharjono
1883607,Sidiq,Syamsul Hidayat
2245595726,José,Sánchez-Corona
1399162209,S.,Flores-Martínez
1404024091,M.,Machorro-Lazo
1398991039,C.,Galaviz-Hernández
1403473091,M.,Morán-Moguel
34802124,F.,J. Perea
1422358128,K.,I. Mújica-López
2102531525,Lizardo,Vargas-Ancona
2272337923,Hugo,Laviada-Molina
2272230004,Victoria,Fernández
2099055193,J.,Pardío
2240794232,Pedro,Arroyo
4907649,H.,Barrera
2239977908,Robert,L. Hanson
1399217986,M.,Edalat-Nejad
1399217982,F.,Haqhverdi
1399217983,T.,Hossein-Tabar
50506680,M.,Ahmadian
12582400,J.,Hatchimonji
2261015502,J.,Passman
34045788,Elinore,J. Kaufman
19261511,C.,Sharoky
50709490,Lucy,W. Ma
4852782,Dane,R. Scantling
80954800,R.,Xiong
6061016,D.,Holena
11459870,Meenal,Soni
10948106,S.,Walia
6525311,X.,Zha
144885529,Yu,Hu
5389182,Xiao-Na,Pang
6852853,G.,Chang
2156059217,Li,Li
16267805,Heying,Duan
3563957,A.,Iagaru
11123598,Fan-Feng,Chen
2220631980,Fei,Zhang
122128838,Xuan-You,Zhou
144230606,Xian,Shen
12073143,Zhenyang,Yu
67244941,Cheng-Le,Zhuang
9507381,Xinghu,Fu
103528265,Lian-xu,Liu
122132249,Shu-Fan,Huang
9103268,G.,Fu
9746739,W.,Jin
38321527,W.,Bi
6453236,Rajesh,Chandramohanadas
3220236,Yongkeun,Park
49570302,L.,Lui
2112838552,Ang,Li
2054489306,D.,Quinn
97984783,K.,Liew
1400332834,M.,Diez-Silva
6340573,Yongjin,Sung
144836107,M.,Dao
1889019,C.,Lim
1954830,P.,Preiser
2731356,S.,Suresh
47456393,Michael,Dowdy
145869276,F.,Abbasi
5198631,C.,Blasey
1829188,D.,Feldman
13520730,M.,Caulfield
6379710,F.,Hantash
143639493,G.,Reaven
30073389,Y.,Sahashi
2116800214,Toshiki,Tanaka
1380263112,T.,Yanagimoto
4755214,H.,Okura
2361662456,Xiaojing,Lu
2379602903,Xin,Peng
1591128553,Yunxiang,Zhang
2289678201,Hong-Ming,Zhu
2379490859,Yu,Zheng
2379528322,Yue,Sun
2380439489,Heyu,Ji
2268062129,Junmin,Li
2328640559,Haijiao,Jin
2268159885,Xiaoyang,Li
5957254,M.,H. Lejonklou
145851504,A.,Barbu
3056298,P.,Stålberg
6044905,B.,Skogseid
46419383,D.,Chiba
145805252,Y.,Yamamoto
5242578,Y.,Kimura
50280990,E.,Sasaki
12563776,S.,Sasaki
3912294,E.,Tsuda
34917861,Y.,Ishibashi
11494954,W.,Rentsch
152858638,Wen-feng,Yang
2142960911,Yongming,Zhang
143813745,Z.,Fu
36636486,Jinming,Yu
2143506638,Xiaorong,Sun
144980168,D.,Mu
114662427,A.,Han
6069431,Janeline,W P van Hus
1397910814,M.,Jeukens-Visser
6231620,K.,Koldewijn
7471709,L.,van Sonderen
152338697,J.,Kok
3247853,F.,Nollet
1398080103,A.,V. van Wassenaer-Leemhuis
32762032,M.,Emoto
2978007,Y.,Matsuoka
2070728,Ken‐ichi,Yamada
1382513755,H.,Sato-Akaba
49049298,H.,Fujii
2064430258,A.,Abdullah
151008063,G.,Chowdhury
2188228882,D.,Adikari
2399642002,Israt,Jahan
100624227,Y.,O. Andrawina
48923600,M.,A. Hossain
1443734176,P.,Schneider
153927701,M.,Iqbal
2179440054,V.,Friedrich
2157964485,Karola,Mai
2071817737,T.,Hofer
2252058421,Elfriede,Nößner
145567472,L.,Bonaguro
2330815218,Celia,L. Hartmann
2289950677,A.,Frolov
2249208249,C.,Carraro
2284206517,Doaa,Hamada
2330814930,Mehrnoush,Hadaddzadeh-Shakiba
2262151363,M.,Scholz
2062902410,F.,Theis
2281645336,M.,Beyer
2244707922,J.,Schultze
36161157,M.,Büttner
144387154,S.,Tierney
1978239,M.,Mamas
2056836952,Stephen,Woods
4169923,M.,Rutter
35243798,M.,Gibson
3307101,L.,Neyses
4226571,C.,Deaton
1752741453,A.,Julkunen-Iivari
3981259,A.,Heikkinen
80324650,I.,Räisänen
13217393,H.,Ruokonen
5949140,J.,Meurman
1390049169,S.,Toppila-Salmi
11026418,P.,Söder
3236981,B.,Söder
2088756776,Wenjie,Jin
7942466,Sungbo,Cho
52019542,Namujila,Laxi
2165358610,Terigele,Bao
2410406,Li-Li,Dai
2119121902,Hongzhen,Yu
2165334173,Rigeer,Qi
2124905817,Junqing,Zhang
4083661,Gen-na,Ba
16129652,M.,Fu
144611467,M.,Coleman
1977507132,Mengyun,Wu
1573199596,Justices,Mark Baidoo
1838809,N.,Osmolovskii
145161008,H.,Maurer
2150414963,Kang,Yu
119246204,A.,J. Palandri
87857230,M.,Koirala
5922738,R.,Khatri
5804487,V.,Khanal
2246095542,Archana,Amatya
145812144,J.,Klose
6316362,W.,Heldwein
15003322,M.,Rafferzeder
113520391,F.,Sernetz
2075323306,M.,Gross
6147711,K.,Loeschke
147761218,O.,Zhuravleva
2067470944,S.,Zhukova
48592109,O.,Adeyemi
31568779,F.,Sulaiman
4539473,M.,A. Akanji
13571598,H.,Oloyede
1665248584,A.,A. Sulaiman
90119379,A.,Olatunde
153126810,S.,Salman
16650373,A.,R. Aransiola
2063944770,A.,Ajayi
16646798,M.,M. Ekundayo
2336789976,Fatima,Aluko Abubakar
16711847,S.,Olaoye
114787010,Todd,H. Richardson
66872329,R.,Vila
3263335,H.,Saulo
2071101775,Stephen,M. Horan
8604649,E.,Brocas
145010436,H.,Dupont
1401001941,C.,Paugam‐Burtz
5630481,F.,Servin
49656130,J.,Mantz
8434897,J.,Desmonts
41210105,Zhou,Wang
1747569,A.,Bovik
1767317,Ligang,Lu
2391683,J.,Kouloheris
40539618,J.,Zhang
2109266145,Yanlei,Chen
2109079672,Zhiwu,Liu
12220347,Zhihao,Pan
1402423857,W.,O'hare
65784928,J.,Candell‐Riera
2220071504,L.,Lu
47568239,L.,Serés
2107363174,J.,B. González
34873806,J.,Batlle
79149774,G.,Permanyer-Miralda
152116267,H.,García-del-Castillo
47349545,J.,Soler‐Soler
40267600,Rhett,M. Cook
144884500,M.,Rondina
40608069,Devin,Horton
1712105630,Olha,O. Podrihalo
66675287,L.,Podrigalo
65879151,S.,Iermakov
1571341283,Zhanna,Sotnikova-Meleshkina
2147265938,Konstantin,Sokol
103601041,O.,Podavalenko
2183653720,Olexandr,Halashko
84391079,T.,Yermakova
5119708,G.,Sarli
3529966,C.,Benazzi
40427555,R.,Preziosi
4405618,P.,Marcato
144371338,D.,Bonner
3270110,Hsueh-Kuan,Lu
2342959,Yu-Ywan,Chen
16175492,Chin-Jung,Yeh
2744192,Chih-Lin,Chuang
143719284,Li-Ming,Chiang
3014005,Chung-Liang,Lai
11254825,K.,Casebolt
40455596,Ai-Chun,Huang
2119331991,Wen-Long,Lin
2051782,K.,Hsieh
2219476689,Prakriti,Dhaka
91476022,Sridevi,Tallapragada
144710712,S.,Devi
2128082373,B.,Dhaka
2074109205,Kamal,
2169722865,Pankaj,
2304588671,J.,Álvarez-Herms
2321517272,Kilian,Jornet
2250416131,Martin,Burtscher
2300821441,Adriana,González
2149276311,A.,Odriozola
35327849,D.,Matos
6955304,D.,Cavaco
145652986,G.,Rodrigues
145949629,J.,Carmo
36321225,M.,Carvalho
2107751501,A.,Ferreira
49458494,F.,Costa
4580914,P.,Carmo
143832599,F.,Morgado
77848868,M.,Mendes
5850473,P.,Adragao
2218243379,Jiqiang,Jiang
102459132,D.,O’Regan
2617123,Jiafa,Xu
2115439499,Yujun,Cui
5055022,Y.,Jenab
122402775,M.,Pourjafari
39604146,Farzad,Darabi
3268951,M.,Boroumand
5026237,A.,Zoroufian
8201030,A.,Jalali
2205393430,Karen,Dayana Tovar-Parra
2205360179,Luis,Alexander Calvo-Valverde
2205392382,Ernesto,Montero-Zeledón
2205400252,Mac,Arturo Murillo-Fernández
2205360174,Jose,Esteban Perez-Hidalgo
2205414247,Dionisio,Alberto Gutiérrez-Fallas
2046998992,H.,S. Lima
2341893,C.,Tsallis
2588984,M.,Boschetti
3271735,F.,Nutini
1954178,G.,Manfron
2395471,P.,Brivio
145214831,A.,Nelson
2363884094,L.,Giridharan
145053350,N.,T. Thomas
12912420,S.,B. Gudennavar
11245859,S.,G. Bubbly
67020459,V.,Kotarev
21028376,L.,Lyadova
144135174,L.,Denisenko
2248509016,N.N.,Ivanova
87796583,G.,Chusova
103945989,Daniel,Hershenzon
3551339,K.,Fındıkçıoğlu
5103894,Fulya,Findikçioğlu
7025347,S.,Ozmen
11618040,Tuba,Guclu
3971276,M.,Akiibinu
35086978,O.,Ogundahunsi
5913740,E.,O. Ogunyemi
148582500,Наталия,Владимировна Иванова
87635387,М.,Ю. Ишмуратова
88755502,М.П.,Шашков
2322690984,Е.В.,Гаврилькова
90774141,Р.Т.,Мусина
1666977875,С.С.,Тыржанова
2322702145,А.Н.,Мадиева
2322706546,T.М.,Рымжан
89754580,С.У.,Тлеукенова
2124869299,Abhilasha,Singh
51497718,K.,Gaurav
146820811,G.,Meena
47519887,Shashi,Kumar
2096249,Yoren,Gaffary
144601425,M.,Marchal
46434651,Adrien,Girard
144678855,M.,Pellan
32303553,A.,Asselin
32339893,Benoit,Peigne
145129420,Mathieu,Emily
31842850,F.,Gosselin
2094040,Anthony,Chabrier
1693899,A.,Lécuyer
1403429329,L.,Alonso-Valerdi
2150793116,Paulo,Daniel Marcos dos Santos
2148517165,Daiana,da Conceição Alves de Magalhães
2067373077,Nelma,Camêlo de Araujo
34801542,L.,Lever
144682567,S.,Hill
144714219,R.,Marks
151193021,R.,Rosenberg
2107258342,D.,Thompson
98650085,P.,Shorokhova
97860015,V.,Baranov
2138298610,N.,Vorokhobina
88061628,I.,Matezius
80626995,E.,Bashnina
2139183209,K.,A. Jakovenko
50380706,Chandresh,Dwivedi
145739461,T.,R. Mohanty
12871609,S.,Manjare
2299813094,S.,Ramakrishnan
2244552822,S.,Amarnath
1402383586,D.,Lorenzetti
144149333,P.,Kok
3563534,F.,Roelfsema
144959624,M.,Frölich
8183618,A.,Meinders
47270777,H.,Pijl
2260642059,T.,Umemoto
2110619190,T.,Sasaki
2369823574,T.,Waki
88966730,T.,Taguchi
2406738093,I.,Onishi
2072409452,K.,Fujita
34023386,A.,Nimura
2408998978,K.,Ohashi
10163501,T.,Sasano
4499927,E.,Schumer
4481364,Matthew,C. Black
1380109835,M.,Rogers
5684463,J.,Trivedi
5604025,E.,Birks
12790269,A.,Lenneman
39419963,A.,Cheng
3880739,M.,Slaughter
1422505237,Pamela,G. Rufus-Membere
1412471217,K.,Holloway-Kew
80531240,A.,Díez-Pérez
4528159,M.,Kotowicz
4322482,J.,Pasco
3689497,O.,Adebawo
3905234,B.,Salau
83632328,Esther,Ezima
76980685,Olamilekan,Oyefuga
3977591,E.,Ajani
4501100,Gbolahan,O Idowu
37019635,A.,Famodu
6558577,O.,Osilesi
2265170129,Zhongyang,Chen
2248259430,Pengfei,Zhang
1707029968,Mahuan,
2146057944,Meng,Wang
94781840,Y.,Qu
4552998,D.,Hu
2146026835,Li,Juan Chen
144112895,K.,Shi
144310070,Yan-peng,Jia
12131056,Y.,Yi
2114827129,Qing,Wei
39228332,T.,Niu
143630282,Z.,Qian
2179493,C.,Facchini
1690349,F.,Granelli
68975021,Faiza,Bounaas
2656620,A.,Labbani
1405337364,J.,Sulla-Torres
2317198406,Bruno,Santos-Pamo
2317198861,Fabrizzio,Cárdenas-Rodríguez
2317219055,J.,Angulo-Osorio
2228900598,Rossana,Gómez-Campos
2264590957,Marco,Cossio-Bolaños
144337920,L.,Gray
3908024,N.,Sprigg
32052590,P.,Rashid
36290793,M.,Willmot
40570150,P.,Bath
28021312,Filipa,Paulo
153040536,Loleny,Tavares
2181597,Lúcia,Santos
40042124,A.,Kielar
4444898,Tiffany,Deschamps
2416184,Ronald,Chu
2842569,R.,Jokel
2001391,Yasha,B. Khatamian
2115896472,Jean,Chen
1957052,Jed,A. Meltzer
15924911,D.,Richardson
145616460,M.,Faisal
96360808,Massimo,Fiori
50740373,K.,Beatson
2381953,M.,Mohammed
3732470,R.,Prăvălie
77259779,A.,Piticar
34611635,B.,Roșca
51901239,L.,Sfîcă
31414484,G.,Bandoc
104658530,A.,Tișcovschi
88598021,C.,Patriche
46427348,Susumu,Sato
1961371,T.,Nose
2577013,T.,Naqvi
2064764144,Fernando,Mendoza
31578885,Farhad,Rafii
5297160,H.,Gransar
98320461,M.,Guerra
4311500,N.,Lepor
3264955,D.,Berman
5410649,P.,Shah
2169067589,M.,V. Bourganou
50841787,D.,C. Chatzopoulos
1679284445,D.,T. Lianou
143638029,G.,Tsangaris
3777323,G.,Fthenakis
5894302,A.,Katsafadou
2050249714,E.,Beltrán
2257091678,S.,Martignon
1405122656,C.,Coronel-Ruiz
1405122651,M.,Velandia-Romero
2372899343,Consuelo,Romero-Sánchez
2057191046,Viviana,Avila
2242523002,Jaime,E. Castellanos
4376787,Shahin,Soltani
2302223204,Kamran,Arvan
5800517,B.,Karami Matin
2302222837,Javad,Ghoddoosinejad
2279201276,Fardin,Moradi
2243417597,Hamid,Salehiniya
33927677,P.,Kallio
4964616,M.,Kolehmainen
3808662,D.,Laaksonen
46837566,J.,Kekäläinen
5878594,T.,Salopuro
10130759,K.,Sivenius
3874425,L.,Pulkkinen
3537425,H.,Mykkänen
5321075,L.,Niskanen
7008227,M.,Uusitupa
48775317,K.,Poutanen
40073931,Jeonghyun,Kang
2150635089,Jun,Xu
2155279156,Xiong,Zhang
2279189,Meng,Zhou
2277568462,Tong,Li
2277471016,Yifei,Li
2277464478,Weiguo,Wang
2248381621,C.,D. Vargas
2256421760,R.,Norris
50690706,L.,Zaninetti
2249029814,Stuart,l Gibb
2238229141,Jan,Pawlowski
1657587579,Julianne,A. Walsh
2294008,K.,Sethares
2143687971,Yi,Yang
2238205407,Bo,Chen
2153619626,Chongming,Zheng
2293381264,Hao,Zeng
2224386274,Junxi,Zhou
2292214265,Yaqing,Chen
2292136072,Qing,Su
2154943179,Jingxian,Wang
2292343342,Juejin,Wang
2107935510,Yurong,Wang
2399476750,Hongli,Wang
2292132676,Ruxue,Jin
144149153,Zhiyuan,Bo
2165642391,Gang,Chen
2304207076,Yi,Wang
2153930801,Qing,Guo
2261570377,Wenlan,You
1413072833,Nripesh,Sadasukhi
49540472,Ketul,Patel
38791369,T.,Sadasukhi
2115251165,M.,Gupta
94131879,H.,Gupta
2157783571,Ashsish,Sharma
2231343533,Sandeep,Malik
2369612484,Yifeng,Huang
2405742942,Abudousaimaiti,Maimaituxun
2369537363,Qizhang,Man
2369850907,Song,Liu
2370532519,Ying,Yang
2370468784,Jinfeng,Wen
2342402965,Hao,Xie
2327931268,Lei,Fan
2405828819,Xiao-Long,Hu
2031908,A.,Kaczorowska
6042636,R.,Kornijów
6447397,C.,Onyeaso
2099154518,Peter,Dieringer
145666643,E.,Klass
14155528,Brenna,Caine
1402000299,J.,Smith-Gagen
1402400589,D.,González-Mendoza
1423318671,Eugenia,León-Jimenez
1442041598,E.,Estudillo-Diaz
2130072862,Cristóbal,Montes de Oca
1402400609,Ludwi,Rodríguez-Hernández
1402400593,V.,Méndez-Trujillo
1404363246,O.,Tzintzun-Camacho
1402400577,Dagoberto,Durán-Hernández
1412568122,O.,Grimaldo-Juárez
1405306696,C.,Ceceña-Durán
9306890,J.,Jaam
144502997,A.,Jaoua
2528543,A.,Hasnah
145615071,F.,Hassan
146914693,H.,Mohamed
2712150,Tahani,Mosaid
2144314568,H.,Saleh
2387996743,Fatma,Abdullah
143629061,Hassan,Cherif
2112203134,Qifei,Zhang
15998406,J.,Fang
2109298472,Lifang,Chen
2129503677,Jiayao,Wu
2054556716,Jing,Ni
2170735568,Fang,Liu
145568839,Jing,Sun
90431404,Elaheh,Arjomand
50428293,T.,Bennett
46557174,G.,Nguyen
2112441617,S.,Newman
19408478,W.,Bennett
9910594,M.,Biddiscombe
5189047,S.,Devadason
6454354,M.,Dolovich
4524025,J.,Fleming
2093678616,S.,Haeussermann
11565294,Claudius,Kietzig
145006155,P.,Kuehl
4447429,B.,Laube
10367355,K.,Sommerer
144980218,G.,Taylor
6383490,O.,Usmani
40349064,K.,Zeman
2214100486,Reuben,A. Okereke
2145872152,Nneka,Mercyjane Ihekweme
2296342961,Mr.,Adegboyega
95396925,B.,Sieńko
2902675,A.,Flevaris
34876418,S.,Murray
49171205,Yunyoung,Kim
47766822,Kihyun,Park
3748181,Jong-hyang,Yoo
6250673,E.,Jang
1411502849,Leslier,M. Valenzuela-Fernández
8462909,J.,Merigó
114768728,J.,Lichtenthal
70235268,C.,Nicolás
2118966412,J.,K. Smith
9036530,Jorge,L. L. Storniolo
9366261,B.,Cairo
143898257,A.,Porta
2770865,P.,Cavallari
2401626138,Lizi,Lin
35861000,V.,Conserva
5032103,G.,Vicenti
7605006,Giovanni,Allegretti
48861358,M.,Filipponi
14561296,Alessandra,Monno
9944714,G.,Picca
2296813,B.,Moretti
50599298,Nannan,Li
97359617,M.,Xie
3537882,D.,Sack
47737365,N.,Dubois
1390539455,Xiuyun,Yang
90275294,Guizai,Gao
49620723,Dehui,Li
2109448014,Lidan,Liu
13662035,Hongyan,Liu
108265371,Chengcheng,Leng
2010104805,Jiangyong,Wang
2010356882,Baojian,Liu
11052403,D.,Jie
94544697,J.,Wilding
145695059,R.,Batterham
1829083,S.,Calanna
144113985,M.,Davies
3788935,I.,Lingvay
122448205,B.,McGowan
40271239,J.,Rosenstock
2048189525,Marie,T D Tran
9569886,T.,Wadden
115621322,S.,Wharton
4243490,K.,Yokote
83251307,N.,Zeuthen
5265067,R.,Kushner
5405480,Z.,Blumenfeld
6231989,Gabi,Kaidar
1397121055,N.,Zuckerman-Levin
4013894,E.,Dumin
35238947,C.,Knopf
7983189,Z.,Hochberg
2107229985,W.,B. Yang
50829972,F.,Xiong
3399332,Y.,Yang
2157587488,H.,F. Lin
2311318827,X.,G. Meng
153208892,E.,Ma
2219014847,W.,Z. Zhu
115231735,L.,Saunders
8141474,Anbesaw,Selassie
33156021,E.,Hill
36725577,J.,Nicholas
7935581,M.,Horner
3842903,J.,Corrigan
3710772,D.,Lackland
2148546110,Julia,Sánchez-García
2087587457,Andrea,Vega-Tinoco
1403871818,A.,Gil-Lacruz
2173974896,D.,C. Mira-Tamayo
104772089,Miguel,Moya
1403618898,M.,Gil-Lacruz
2069181721,Mahmoud,Salem
16167918,S.,Kamal
49339912,Walid,El Sherbiny
11952986,Asmaa,A Abdel Aal
3687620,T.,Konečný
2252559723,Peter,A. Brady
38744631,M.,Orban
144493660,G.,Lin
2261725315,Gregg,S. Pressman
4643115,F.,Lehár
14996357,Kara,Tomas
2238378355,B.,J. Gersh
2240142303,A.,Tajik
6183071,S.,Ommen
145534559,V.,Somers
1682775,P.,Spiess
40520199,Tony,Kurian
2095574,Hui-Yi,Lin
2811207,B.,Rawal
3291604,Timothy,Kim
4855949,W.,Sexton
2126612079,J.,Pow‐Sang
2175585581,Nadia,Apriana
122068001,Arisetyanto,Nugroho
2098270427,Sumar,Sumar
34711255,J.,Duchesne
8047478,D.,Tatum
2110846615,Glenn,Jones
2064935110,Brandy,Davis
144687243,Rosemarie,Robledo
8112061,M.,Demoya
115645546,T.,O'keeffe
6276506,Paula,Ferrada
49713000,T.,Jacome
34871456,R.,Schroll
38587529,J.,Wlodarczyk
48125043,P.,Prakash
49383954,Brian,P. Smith
144587636,K.,Inaba
9513558,Desmond,Khor
39534831,Marquinn,D. Duke
2118527631,M.,Khan
4377068,G.,Biolo
47608339,F.,G. di Girolamo
4504663,Adam,C. McDonnell
4398706,N.,Fiotti
5345751,F.,Mearelli
5091598,R.,Situlin
6967926,A.,Gonelli
5375420,B.,Dapas
48165298,M.,Giordano
2193511,M.,Lainščak
35205562,G.,Grassi
4754758,G.,Zauli
3786421,P.,Secchiero
2379560,I.,Mekjavic
102637646,S.,Qiao
14717670,Guohua,Qian
2193528368,Yanming,Wang
4708900,G.,Pes
1390186509,Giulia,Licheri
48290347,S.,Soro
30021612,N.,Longo
35262361,R.,Salis
1387205230,Giulia,Tomassini
1381820435,Caterina,Niolu
32427018,A.,Errigo
4355691,M.,Dore
2102867,R.,Scarborough
2221364178,N.,S. Kleiman
2061809138,D.,Phillips
48557956,Y.,Ohta
46710495,K.,Yashiro
2069665433,Koji,Ohashi
2258824,Yosuke,Horikoshi
6011522,C.,Kusumoto
6947095,T.,Matsura
2723782,K.,Fukuzawa
4140601,Q.,Yuan
2145146638,Lu,Chen
49046774,Cui-ping,Liu
1723114,Kuanfeng,Xu
8191462,Xiao-dong,Mao
2152503900,Chao,Liu
48533938,B.,Gronowski
48569786,Xin,Li
1736897,Jun,Chen
9434801,R.,Dubertrand
9083223,M.,Lebental
9438155,N.,Djellali
1864347,J.,Zyss
145692728,C.,Schmit
6779418,E.,Bogomolny
92962382,K.,Hoffman
5809885,D.,Penson
5159326,Zhiguo,Zhao
48545129,Li-Ching,Huang
15505537,Ralph,M. Conwill
5081259,A.,Laviana
1400941078,Daniel,D. Joyce
5963174,A.,Luckenbaugh
46575598,M.,Goodman
144549856,A.,Hamilton
2154602619,Xiao-Cheng,Wu
3601344,L.,Paddock
4886706,A.,Stroup
3353440,M.,Cooperberg
4003213,M.,Hashibe
1380484195,Brock,B O'Neil
31456269,S.,Kaplan
145892537,S.,Greenfield
47291839,T.,Koyama
52352190,D.,Barocas
152320707,J.,B. Seth
50090784,Enrique,Blanco Gonzalez
2116601463,T.,Murakami
2060144229,Y.,Teshima
32596746,Kouji,Yoshioka
116670372,Dalsang,Jeong
87355602,T.,Umino
2092555085,R.,Garafutdinov
5150042,P.,Karna
3896204,Sharmeen,Chagani
144454313,S.,Gundala
143670470,P.,Rida
10102529,G.,Asif
1892369,Vibhuti,Sharma
120873348,Meenakshi,V. Gupta
144530820,R.,Aneja
3209864,A.,Non
3610307,Marissa,Rewak
143950311,I.,Kawachi
6892292,S.,Gilman
3509179,E.,Loucks
4113117,A.,Appleton
2057228495,J.,Román
4306636,S.,Buka
6833160,L.,Kubzansky
104578255,Nebiyou,Masebo
6816242,E.,Birhane
2265896576,Serekebrehane,Takele
89648770,Z.,Belay
2265890372,Juan,J. Lucena
2265890192,Araceli,Pérez-Sanz
65743695,A.,Anjulo
11877430,C.,W. Mathenge
5586457,P.,Holford
48126510,J.,Hoffmann
35660674,H.,Zimmermann
1402755652,R.,Spooner-Hart
33811541,G.,Beattie
49346123,Keiko,Tanaka
145245950,Masahiro,Okada
2115645453,Hiromasa,Kato
40023212,H.,Utsunomiya
6790261,H.,Senba
31462237,Daiki,Takagi
3301059,M.,Teraoka
2114700371,Hiroyuki,Yamada
5697263,B.,Matsuura
5031427,N.,Hato
145401180,Y.,Miyake
2034649,P.,Moreira
4114531,A.,Rolo
2817009,C.,Sena
2576214,R.,Seiça
2107098463,C.,Oliveira
2157826258,M.,S. Santos
38561678,Jonas,S. Karlsson
8826771,M.,Kersten
48956707,M.,Marin
2279639540,Salome,Robert
2279636775,Robert,Eduard Sakizlian
2258159676,Ligia,Rusu
123139042,R.,Rusu
46200884,Syed,Hamza Bin Waqar
145533123,Aiman,Rehan
2879874,Baoxi,Yuan
2052250371,Fei,Su
144343528,A.,Cai
2572901,G.,Cartocci
50617447,Andrea,Giorgi
81131601,B.,M. S. Inguscio
2606663,A.,Scorpecci
2147481,S.,Giannantonio
115311791,A.,De Lucia
51877487,Sabina,Garofalo
46398130,R.,Grassia
33347559,C.,Leone
50149695,P.,Longo
47016590,F.,Freni
152689217,P.,Malerba
2476126,F.,Babiloni
2335996727,Murillo,Oliveira Antunes
2324511003,Fabio,Fernandes
1421975085,E.,Arteaga-Fernández
2125555471,F.,J. Alvarez Ramires
2317313547,Vinicius,Machado Correia
2335993802,Juliano,Novaes Cardoso
2175917808,Cristhian,Espinoza Romero
2335931788,Henrique,Martins Sousa
2229484311,M.,Soliani
