from,to,type
000141aeb58a8cfb10474f3438599d668196a69e,7344758d2af7afc6ef80cd76c6d0778263f7120f,CITES
000141aeb58a8cfb10474f3438599d668196a69e,77cb08e16f9dee84fffaeaac0fc70a529b495e79,CITES
000141aeb58a8cfb10474f3438599d668196a69e,f63cc7037b3ed7daeaa78f0a392ac642c193621d,CITES
000141aeb58a8cfb10474f3438599d668196a69e,4ecd15cb1964e62694ecdcd45ddd2536d9617abf,CITES
000141aeb58a8cfb10474f3438599d668196a69e,84b22ae7a4f11e38976ffee03574ee6b7529f0a6,CITES
000141aeb58a8cfb10474f3438599d668196a69e,11646a934316b2f26e6a9258b4420c5fb5eaded1,CITES
000141aeb58a8cfb10474f3438599d668196a69e,659408b243cec55de8d0a3bc51b81173007aa89b,CITES
000141aeb58a8cfb10474f3438599d668196a69e,5f664bac88026b5a545bc9907f2f9347feebaa54,CITES
000141aeb58a8cfb10474f3438599d668196a69e,ff5d1add3f92be604bf86c54c3727afcafd606d6,CITES
000141aeb58a8cfb10474f3438599d668196a69e,85c8de77557632f8e52047802305938d4b837838,CITES
000141aeb58a8cfb10474f3438599d668196a69e,1ee8d836c1a121f1f0719ef77a6f4cea727bbbce,CITES
0001ede022e266a4850e22521828ff2a24abba28,a72551b77e2c11abe9d97868e02ae1038d8e3b43,CITES
0001ede022e266a4850e22521828ff2a24abba28,207d78622fb726c4c2631aca88e14d78c374236a,CITES
0001ede022e266a4850e22521828ff2a24abba28,a20fd9e28857b5e312802f79de9952c81cb1d932,CITES
0001ede022e266a4850e22521828ff2a24abba28,ead06ea918f88ad7e1e71cefab285002d11ce509,CITES
0001ede022e266a4850e22521828ff2a24abba28,901192746e59019e6c38f40fafc4bd9a9949209e,CITES
0001ede022e266a4850e22521828ff2a24abba28,af4b0d95cbfc3cc8a6dd219cd08aa05d6a57f66d,CITES
0001ede022e266a4850e22521828ff2a24abba28,cd4fb1cf5a32aa10fb837ba8d81689d58eb90b73,CITES
0001ede022e266a4850e22521828ff2a24abba28,03091224b26675d8635b08d42a10a837bd931ad4,CITES
0001ede022e266a4850e22521828ff2a24abba28,6812e1777dca2878fd9c0140b5de0a36fa2cfb1f,CITES
0001ede022e266a4850e22521828ff2a24abba28,61c486e8ab623f74be3c54b48ab841bd6b564cc2,CITES
0001ede022e266a4850e22521828ff2a24abba28,bcdb112a96f6edbe28bb9bcc8e86bbb3f3dba80c,CITES
0001ede022e266a4850e22521828ff2a24abba28,db45cb63deb760a9641e56eeb8540ba4b2bacc96,CITES
0001ede022e266a4850e22521828ff2a24abba28,c743751b0cc36baaeb8bcb045b58d54f4fa9c883,CITES
0001ede022e266a4850e22521828ff2a24abba28,3d334e2784f9c440baf5f773019fcb7b2392a709,CITES
0001ede022e266a4850e22521828ff2a24abba28,9e4045aa0b0927323e638ee5f55c4c046936899f,CITES
0001ede022e266a4850e22521828ff2a24abba28,d60b642494195455a1b0a6738329ebf309f38ed9,CITES
0001f3b4aa4e0f7e60a5a3a966261a6a7ba77bc3,04434f59d3569ee821cba77de917cf6afd4420ab,CITES
0001f3b4aa4e0f7e60a5a3a966261a6a7ba77bc3,43731aa1b1d8987412a48690c8e22c4e7005251c,CITES
0001f3b4aa4e0f7e60a5a3a966261a6a7ba77bc3,ac742c0d12aaaf0bf61715a7ba77e0e2812a4646,CITES
0001f3b4aa4e0f7e60a5a3a966261a6a7ba77bc3,14ba0dcd957d5974797b12c312be56ca328524f3,CITES
0001f3b4aa4e0f7e60a5a3a966261a6a7ba77bc3,4ed9f936c160c2aef8b6f7a888a10b7718ff9b87,CITES
0001f3b4aa4e0f7e60a5a3a966261a6a7ba77bc3,5696391923328d2011fedb5e2506d09106f13864,CITES
0001f3b4aa4e0f7e60a5a3a966261a6a7ba77bc3,59552e1ed64e8590e46caf80831fff9a011f3de4,CITES
0001f3b4aa4e0f7e60a5a3a966261a6a7ba77bc3,3688f960bddf5397e6bb3a3fc0ecc72b6c6fec82,CITES
0001f3b4aa4e0f7e60a5a3a966261a6a7ba77bc3,dbea599be99dc39ccb26c49e37012e4fa12231da,CITES
0001f3b4aa4e0f7e60a5a3a966261a6a7ba77bc3,a61edd0c04874b1463d594b04674821aaead82f3,CITES
0001f3b4aa4e0f7e60a5a3a966261a6a7ba77bc3,749e0eaa33e249b799821f421b2a4bf166075570,CITES
0001f3b4aa4e0f7e60a5a3a966261a6a7ba77bc3,c52ec61a36d0df271a8a5ae1c2c0f49337874cca,CITES
0001f3b4aa4e0f7e60a5a3a966261a6a7ba77bc3,4c59ea0d635928464dca9bb2c79675cefcd2fe8d,CITES
0001f3b4aa4e0f7e60a5a3a966261a6a7ba77bc3,e53277416331ea8a02b7f88314b00f224fcc47ed,CITES
0001f3b4aa4e0f7e60a5a3a966261a6a7ba77bc3,cfb033c9b1001f125cf49fba9e2f5217cb836d75,CITES
0001f3b4aa4e0f7e60a5a3a966261a6a7ba77bc3,67630b24ae87b788c529cae33cb46f57f880f198,CITES
0001f3b4aa4e0f7e60a5a3a966261a6a7ba77bc3,b489a1cb0f608f747a6611e40ba3f8a526312934,CITES
0001f3b4aa4e0f7e60a5a3a966261a6a7ba77bc3,48dc9c28a528de52d858347051dcc7ddf9405922,CITES
0001f3b4aa4e0f7e60a5a3a966261a6a7ba77bc3,47f13b95d546b599636c1d528afc93bcc2210541,CITES
0001f3b4aa4e0f7e60a5a3a966261a6a7ba77bc3,6eb5165fea1e3055aa692188f129df0cfbd8a054,CITES
0001f3b4aa4e0f7e60a5a3a966261a6a7ba77bc3,2f75927c1ff4a940a3720e529f064197fdc36629,CITES
0001f3b4aa4e0f7e60a5a3a966261a6a7ba77bc3,c551fb8c4647441f53d87dfc128a25a4bf1a0413,CITES
0001f3b4aa4e0f7e60a5a3a966261a6a7ba77bc3,0e2d9e80564c96c977c8709baa21cd8a5640105a,CITES
0001f3b4aa4e0f7e60a5a3a966261a6a7ba77bc3,a4e9eb6a4ae19eca17d8b43f970beea813c20a28,CITES
0001f3b4aa4e0f7e60a5a3a966261a6a7ba77bc3,45411536357c93beb18e63ed7245ec292ebec996,CITES
0001f3b4aa4e0f7e60a5a3a966261a6a7ba77bc3,ce7acb56d0eda54140ac0d40627f4676c48033c8,CITES
0001f3b4aa4e0f7e60a5a3a966261a6a7ba77bc3,fcaae83e8272dd71f082a24e3be2ca9f4aa4a2a0,CITES
0001f3b4aa4e0f7e60a5a3a966261a6a7ba77bc3,1dd7d4687cf3a03ed76ca7f2b9cee672ca5b46ce,CITES
0001f3b4aa4e0f7e60a5a3a966261a6a7ba77bc3,a2bba1af3a9eabe9cc92972b6a3a44b04b51377a,CITES
0001f3b4aa4e0f7e60a5a3a966261a6a7ba77bc3,c5d824a74ecc62c5f49abce1b76639b0b212bd5d,CITES
0001f3b4aa4e0f7e60a5a3a966261a6a7ba77bc3,36274e76d93278cb0fd55bc3f8058f6f601ebc2e,CITES
0001f3b4aa4e0f7e60a5a3a966261a6a7ba77bc3,789c1d7daa665f30b6761104acc88bf5cb000706,CITES
0001f3b4aa4e0f7e60a5a3a966261a6a7ba77bc3,e9a4455b8fa60d217ef6e517d0437595b859feaa,CITES
0001f3b4aa4e0f7e60a5a3a966261a6a7ba77bc3,4abfd61602d7e69c853eb0f68b65693605fff9fd,CITES
0001f3b4aa4e0f7e60a5a3a966261a6a7ba77bc3,501a54e9d99d4028815212783af928a2cb133dfb,CITES
0001f3b4aa4e0f7e60a5a3a966261a6a7ba77bc3,f208cd121f6f987504688ef2b5d985a03f0ba381,CITES
0001f3b4aa4e0f7e60a5a3a966261a6a7ba77bc3,048992cf2d6544659c4eed722d4c6bec7d59e135,CITES
0001f3b4aa4e0f7e60a5a3a966261a6a7ba77bc3,5871afa55ed494bfe7b20b09dcefd477242bb01e,CITES
0001f3b4aa4e0f7e60a5a3a966261a6a7ba77bc3,2302a6e46b9d1662025eaac41b70118f1c1696c9,CITES
0001f3b4aa4e0f7e60a5a3a966261a6a7ba77bc3,b85ab5d14996e3918fca0e56de6be00e74e38ac2,CITES
0001f3b4aa4e0f7e60a5a3a966261a6a7ba77bc3,0ad06d53e696c8e668c60027db371e44bbda50f1,CITES
0001f3b4aa4e0f7e60a5a3a966261a6a7ba77bc3,46b1b72d920021af19a40607de5539047686f5d4,CITES
0001f3b4aa4e0f7e60a5a3a966261a6a7ba77bc3,4bb4dfedad6669877c13ffabd25865760bb77544,CITES
0001f3b4aa4e0f7e60a5a3a966261a6a7ba77bc3,8b0e9c895de306dad528115fcbe19b37a4c632d5,CITES
0001f3b4aa4e0f7e60a5a3a966261a6a7ba77bc3,40250f23cd1ab91d4a3dc7e4860654a791432744,CITES
0001f3b4aa4e0f7e60a5a3a966261a6a7ba77bc3,f3458358368253e22b8df39b54f54bb710b6954c,CITES
0001f3b4aa4e0f7e60a5a3a966261a6a7ba77bc3,227f674cb1fb22f494e9864b7c49da260519240b,CITES
0001f3b4aa4e0f7e60a5a3a966261a6a7ba77bc3,31d0c8abc003152e90d7e6216ca1060c607ddf58,CITES
0001f3b4aa4e0f7e60a5a3a966261a6a7ba77bc3,01c0882b92b08ce0ca16e2e85e010700d33dae61,CITES
0001f3b4aa4e0f7e60a5a3a966261a6a7ba77bc3,75659d51e280c7c22dbc42fee9940a9c4409c4ec,CITES
0001f3b4aa4e0f7e60a5a3a966261a6a7ba77bc3,29b086cf1b5dddb308f5d11f4af861be730884fc,CITES
0001f3b4aa4e0f7e60a5a3a966261a6a7ba77bc3,a214e3817d36ce38934519efb465bde0ae7a8a90,CITES
0001f3b4aa4e0f7e60a5a3a966261a6a7ba77bc3,198c679cd3abb0a282a008abdd172ef984e675ed,CITES
0001f3b4aa4e0f7e60a5a3a966261a6a7ba77bc3,c4f32482dcdd3c41606742485d7147cec911008a,CITES
0001f3b4aa4e0f7e60a5a3a966261a6a7ba77bc3,664cf2d6aa2b62b11ec83f83d3f256e6684f7316,CITES
0001f3b4aa4e0f7e60a5a3a966261a6a7ba77bc3,6180803fce7f199d9741162ed151dbee1132c681,CITES
0001f3b4aa4e0f7e60a5a3a966261a6a7ba77bc3,b1c813bce8c03389a18e71d47fe6d76d2791dd43,CITES
0001f3b4aa4e0f7e60a5a3a966261a6a7ba77bc3,a5af340ebed1e3d6893aecbc5f967a45474957de,CITES
0001f3b4aa4e0f7e60a5a3a966261a6a7ba77bc3,51ea66e1d9fee77920c7d458d804c136c5b8ff2b,CITES
0001f3b4aa4e0f7e60a5a3a966261a6a7ba77bc3,a891c466d6d7a31b5a36105abe7b3381c8a83cd3,CITES
0001f3b4aa4e0f7e60a5a3a966261a6a7ba77bc3,5d7b716ca311feeaadc1790f78ae82daed2d28a9,CITES
0001f3b4aa4e0f7e60a5a3a966261a6a7ba77bc3,f772f9f126fd2bd77bf4a5fbbb5627e281a0d7a7,CITES
0001f3b4aa4e0f7e60a5a3a966261a6a7ba77bc3,1d409753028f001ef16c92eb9e2e3e1d6a6014bf,CITES
0001f3b4aa4e0f7e60a5a3a966261a6a7ba77bc3,a8a9fba4175a417892ca8d68f65b5fa1a6aa76cf,CITES
0001f3b4aa4e0f7e60a5a3a966261a6a7ba77bc3,c27bd4d61d723e4c15eef2561cd37dd9b8329f4c,CITES
0001f3b4aa4e0f7e60a5a3a966261a6a7ba77bc3,6b3006f35a00f3ac07b95250d9125258a951cf42,CITES
0001f3b4aa4e0f7e60a5a3a966261a6a7ba77bc3,b7f5dc6950313c26ecf7923f17455dd02c23eda2,CITES
0001f3b4aa4e0f7e60a5a3a966261a6a7ba77bc3,0b12f71bdd1fd73bb0344fb61d3a7856eee827a5,CITES
0001f3b4aa4e0f7e60a5a3a966261a6a7ba77bc3,c13b756b6f354e241790989082ae9c262b262f72,CITES
0001f3b4aa4e0f7e60a5a3a966261a6a7ba77bc3,d6bd44ffddba4a9fc7cf356672bba7b49295dd2f,CITES
0001f3b4aa4e0f7e60a5a3a966261a6a7ba77bc3,7a009831a0d551845ad1e6c0ccbff800a5c63f51,CITES
0001f3b4aa4e0f7e60a5a3a966261a6a7ba77bc3,99ed082846edf7e6fc626a0108a56c3286dc6a94,CITES
0001f3b4aa4e0f7e60a5a3a966261a6a7ba77bc3,f21d8b7c1b18602e57aad7750d202c6b649f8f5f,CITES
0001f3b4aa4e0f7e60a5a3a966261a6a7ba77bc3,0b83b41424a64d9d116bbefcc942c0c67e56fb6d,CITES
0001f3b4aa4e0f7e60a5a3a966261a6a7ba77bc3,c5450c049219c42eb339cda671c21c655eee0b88,CITES
0001f3b4aa4e0f7e60a5a3a966261a6a7ba77bc3,db95beae32d88cc9ef7c04f52aad371948118674,CITES
0001f3b4aa4e0f7e60a5a3a966261a6a7ba77bc3,a9a448ab9479cfff16b6aba0e986fa072a11b999,CITES
0001f3b4aa4e0f7e60a5a3a966261a6a7ba77bc3,770dc648067df742ff459188b7dffb4e33a8fdf5,CITES
0001f3b4aa4e0f7e60a5a3a966261a6a7ba77bc3,79c6fc438994625654850cc9b49552a7d1690f5e,CITES
0001f3b4aa4e0f7e60a5a3a966261a6a7ba77bc3,592d65b469bf694d33eee0393769c4046a5a8837,CITES
0001f3b4aa4e0f7e60a5a3a966261a6a7ba77bc3,2c32214616249431ff84aad65305f7d1fb2fddfc,CITES
0001f3b4aa4e0f7e60a5a3a966261a6a7ba77bc3,2d52c56fd2bd8514fdcbbc80f16ff5492a2138c9,CITES
0001f3b4aa4e0f7e60a5a3a966261a6a7ba77bc3,bd1d6a063694e940a23bc6528c3142aeacacefdf,CITES
0001f3b4aa4e0f7e60a5a3a966261a6a7ba77bc3,82ed063f5d1a527787ade2b65753cee3ea854eed,CITES
0001f3b4aa4e0f7e60a5a3a966261a6a7ba77bc3,2688d03e0fcc024df187c1f0f86c3e456d63063b,CITES
0001f3b4aa4e0f7e60a5a3a966261a6a7ba77bc3,3020512c27999a2c8494d96631139376ea517afd,CITES
0001f3b4aa4e0f7e60a5a3a966261a6a7ba77bc3,f9b4302a7e0e5ba7b61d3b9fbf069f8c0c1726b1,CITES
0001f3b4aa4e0f7e60a5a3a966261a6a7ba77bc3,700bccc20c19008ef2fff1d9e4adc850ac5557bd,CITES
0001f3b4aa4e0f7e60a5a3a966261a6a7ba77bc3,dee6abf99f8cb7d99cecbc32b3afca75f9ace150,CITES
0001f3b4aa4e0f7e60a5a3a966261a6a7ba77bc3,1570a2e0c3ce3a669210a363cd0bdd426891d8e7,CITES
0001f3b4aa4e0f7e60a5a3a966261a6a7ba77bc3,c44426302fe1fff945ee2e9725f93fed9e1f74c6,CITES
0001f3b4aa4e0f7e60a5a3a966261a6a7ba77bc3,4607db6bcffbcef27e6d02e3291d8bfc93be0989,CITES
0001f3b4aa4e0f7e60a5a3a966261a6a7ba77bc3,4efa2b29851aea2cca5efe086124907f2a0d81ee,CITES
0001f3b4aa4e0f7e60a5a3a966261a6a7ba77bc3,4e3c06f7e42755249ddfff75ac58466913abcf9c,CITES
0001f3b4aa4e0f7e60a5a3a966261a6a7ba77bc3,970dbfaaac5930fda78a2f690d3b5dfb231afe84,CITES
0001f3b4aa4e0f7e60a5a3a966261a6a7ba77bc3,2de4b6924b0f5b60696b5003a5c954f966d65572,CITES
0001f3b4aa4e0f7e60a5a3a966261a6a7ba77bc3,f89f3e5084272a17e58d5685a786eef0f358015d,CITES
0001f3b4aa4e0f7e60a5a3a966261a6a7ba77bc3,830927dce81ce18eb4793cc4826ed887aebb4ab1,CITES
0001f3b4aa4e0f7e60a5a3a966261a6a7ba77bc3,22eea9a123622828aed372cb2345a540b0ad0a08,CITES
0001f3b4aa4e0f7e60a5a3a966261a6a7ba77bc3,1a46af7fa7f844f721513e493ab603e6778ccf5a,CITES
0001f3b4aa4e0f7e60a5a3a966261a6a7ba77bc3,224799ef2e1c79712c032ec43a3f7dc3f9d65f0b,CITES
0001f3b4aa4e0f7e60a5a3a966261a6a7ba77bc3,3063ad74f4a6e4b15d2b18b785b812dcc94a6c26,CITES
0001f3b4aa4e0f7e60a5a3a966261a6a7ba77bc3,1eb1553c924f79afc203bb61682be8b427b46f7d,CITES
0001f3b4aa4e0f7e60a5a3a966261a6a7ba77bc3,37309c73e28b2de3c39fff82113e9799ea73def4,CITES
0001f3b4aa4e0f7e60a5a3a966261a6a7ba77bc3,c8ad0aa08c35e90f932c84b11296654175ff4883,CITES
0001f3b4aa4e0f7e60a5a3a966261a6a7ba77bc3,ce61e4e8fe516a31e78acbfb1714a2a71392f8fe,CITES
0001f3b4aa4e0f7e60a5a3a966261a6a7ba77bc3,fb1bfefaaf5ce4dd2dc32fa4480e6e5509c78dc6,CITES
0001f3b4aa4e0f7e60a5a3a966261a6a7ba77bc3,4dab50758c6c837130ed0953310dc8440410a0fb,CITES
0001f3b4aa4e0f7e60a5a3a966261a6a7ba77bc3,0bc0f7f3771f59b6ab29b7c1053add652b13c15b,CITES
0001f3b4aa4e0f7e60a5a3a966261a6a7ba77bc3,8d52f97db5e659dcc4dccb914f43738bebbab2c3,CITES
0001f3b4aa4e0f7e60a5a3a966261a6a7ba77bc3,407bcf89e443034334fdd465bab5f4b5dbde067a,CITES
0001f3b4aa4e0f7e60a5a3a966261a6a7ba77bc3,4e0c9477aba0235473ceb1360503c92d378ef7eb,CITES
0001f3b4aa4e0f7e60a5a3a966261a6a7ba77bc3,2597dd0fc4c1a7a1dcaab3decd0fc4017974c026,CITES
0001f3b4aa4e0f7e60a5a3a966261a6a7ba77bc3,9b9b0f551d01cd34d2d8a720f295d0e5c97295dc,CITES
0001f3b4aa4e0f7e60a5a3a966261a6a7ba77bc3,c5874d78d6960283f43c638dde7c5a14bdc9aa8a,CITES
0001f3b4aa4e0f7e60a5a3a966261a6a7ba77bc3,7922421b351d2edc7f8dc94146e71a00b3f70523,CITES
0001f3b4aa4e0f7e60a5a3a966261a6a7ba77bc3,6f58af929b0b6d9df345b7c5c2fd17df291b9db1,CITES
0001f3b4aa4e0f7e60a5a3a966261a6a7ba77bc3,63ca544e0bb4de88ca210e3896280bcbdde8f989,CITES
0001f3b4aa4e0f7e60a5a3a966261a6a7ba77bc3,9e25cde0c5914dc3774b6bb408deb7ff300b98fa,CITES
0001f3b4aa4e0f7e60a5a3a966261a6a7ba77bc3,b42b2fee97fd8f39a70118dfd53a92a8a2ad0207,CITES
0001f3b4aa4e0f7e60a5a3a966261a6a7ba77bc3,f00f580481ab2b88f728dc035880b495d56da821,CITES
0001f3b4aa4e0f7e60a5a3a966261a6a7ba77bc3,b6ce89e52a81c0b8652f633e8fa29b0d84c66cf0,CITES
0001f3b4aa4e0f7e60a5a3a966261a6a7ba77bc3,34286939f5308100c4fb63eea1606ad08b382c18,CITES
0001f3b4aa4e0f7e60a5a3a966261a6a7ba77bc3,3a63631ea46e1132193ec2aaf7361e4ecaf77881,CITES
0001f3b4aa4e0f7e60a5a3a966261a6a7ba77bc3,647423ab8a0d3e3d6489cbf636484f27682e16c6,CITES
0001f3b4aa4e0f7e60a5a3a966261a6a7ba77bc3,105e72a2c5684a7ed2eeb7c2de10c54c34806a49,CITES
0001f3b4aa4e0f7e60a5a3a966261a6a7ba77bc3,23048d5189223878d57ea136854f15c2dfa22b57,CITES
0001f3b4aa4e0f7e60a5a3a966261a6a7ba77bc3,c3341060db34e0a92407749916727d7f5f58482e,CITES
0001f3b4aa4e0f7e60a5a3a966261a6a7ba77bc3,aa87235adc630ee4ba0d7927948a38cd20fa1779,CITES
0001f3b4aa4e0f7e60a5a3a966261a6a7ba77bc3,4a65c81106dc1681a79a81a4a86971978ed78ce1,CITES
0001f3b4aa4e0f7e60a5a3a966261a6a7ba77bc3,68321c51605bed295890f0f8d2ca2482efeac8a7,CITES
0001f3b4aa4e0f7e60a5a3a966261a6a7ba77bc3,91b3792125138ee96d562a34064b5b4ae25e50aa,CITES
0001f3b4aa4e0f7e60a5a3a966261a6a7ba77bc3,d3b5fce9018ff482ea639ad39341a9fa2249f2ae,CITES
0001f3b4aa4e0f7e60a5a3a966261a6a7ba77bc3,2c0b5cea676b96b25732871ba05d93a5d2d26509,CITES
0001f3b4aa4e0f7e60a5a3a966261a6a7ba77bc3,4104ca80d6b8a3fb7a666223095ccc93af9371f3,CITES
0001f3b4aa4e0f7e60a5a3a966261a6a7ba77bc3,0d2d4a018ae73d5c6d1bbedf8dac386e919a3fdb,CITES
0001f3b4aa4e0f7e60a5a3a966261a6a7ba77bc3,7ffb2d950b2b8521274ea068fbbd1f6edec22faa,CITES
0001f3b4aa4e0f7e60a5a3a966261a6a7ba77bc3,102182d99447a94398f81e383f890900b731bfed,CITES
0001f3b4aa4e0f7e60a5a3a966261a6a7ba77bc3,7994c92fd47a101331620c0aebfa053f418de62f,CITES
0001f3b4aa4e0f7e60a5a3a966261a6a7ba77bc3,5951690f740a1b6c842b1c4912f2c72042cfa52d,CITES
0001f3b4aa4e0f7e60a5a3a966261a6a7ba77bc3,04b13b50d132ad212824b97f5285e06b150bc21e,CITES
0001f3b4aa4e0f7e60a5a3a966261a6a7ba77bc3,37e913c0b477998fef5c89b9fcd070e565bad18d,CITES
0001f3b4aa4e0f7e60a5a3a966261a6a7ba77bc3,b30534ef8cb93b521b4e9cbc1d6fffc23868ec69,CITES
0001f3b4aa4e0f7e60a5a3a966261a6a7ba77bc3,eefad04a15e3de4601f9d6ee2ef884e110b6cf01,CITES
0001f3b4aa4e0f7e60a5a3a966261a6a7ba77bc3,e8d231e489d4041a38342d5ffb922c70aa2883c6,CITES
0001f3b4aa4e0f7e60a5a3a966261a6a7ba77bc3,85168b81b791317aa270403f4e2bdd4009198c9c,CITES
0001f3b4aa4e0f7e60a5a3a966261a6a7ba77bc3,44ec040698f50d9ef252abcfa100c369118055eb,CITES
0001f3b4aa4e0f7e60a5a3a966261a6a7ba77bc3,8831a9364bfb23fead017ccb5c928c5a242da95f,CITES
0001f3b4aa4e0f7e60a5a3a966261a6a7ba77bc3,8750e789d2bf3ea49721c644896a4312d8fd221b,CITES
0001f3b4aa4e0f7e60a5a3a966261a6a7ba77bc3,0160fb75eb3cd7b3f2843dd3e0da0858bb79faf0,CITES
000209cd97f65eb8cf1b2ac1d62df2d87c7ac9a2,e6995dc868d5845dc7602a62c42e36b9b0ade98c,CITES
000209cd97f65eb8cf1b2ac1d62df2d87c7ac9a2,3f6db764d9bebddb69cf34a065ae2f223fed917a,CITES
000209cd97f65eb8cf1b2ac1d62df2d87c7ac9a2,5b24d4a1e7d34ef5f3e8e6f9bb10dccbcf4a1bc9,CITES
000209cd97f65eb8cf1b2ac1d62df2d87c7ac9a2,05a521696b907454dafcedd28a8f3d6f6f04678e,CITES
000209cd97f65eb8cf1b2ac1d62df2d87c7ac9a2,1629ef0f076092d1740f26fd64359ad63012cb04,CITES
000209cd97f65eb8cf1b2ac1d62df2d87c7ac9a2,ee470b20ebc40024abd4f95d0819220fd4e27929,CITES
000209cd97f65eb8cf1b2ac1d62df2d87c7ac9a2,762d360a83dd467d2bbf2cfed51eb7d00dfd4520,CITES
000209cd97f65eb8cf1b2ac1d62df2d87c7ac9a2,f9a1b4db18886608a70a84848f8b6ad6653e7099,CITES
000209cd97f65eb8cf1b2ac1d62df2d87c7ac9a2,296e3d5985eefe84d93954e728b78592eb3a3048,CITES
000209cd97f65eb8cf1b2ac1d62df2d87c7ac9a2,0b646ca58a09151da9898f59261281741fb03ad9,CITES
000209cd97f65eb8cf1b2ac1d62df2d87c7ac9a2,b93e7116b9d255d04e9033e850fdcc759e75ac04,CITES
000209cd97f65eb8cf1b2ac1d62df2d87c7ac9a2,a0ebb899de3944c391652817effc77507d5cf03b,CITES
000209cd97f65eb8cf1b2ac1d62df2d87c7ac9a2,354d20464df9a560f4cec249dd1d6f0be13d9011,CITES
000209cd97f65eb8cf1b2ac1d62df2d87c7ac9a2,124c488e5b3da24948ec28255c37bb4aa908fb8e,CITES
000209cd97f65eb8cf1b2ac1d62df2d87c7ac9a2,fd1c0740e273bfb0267ad2c8f416ef91e5c57227,CITES
000209cd97f65eb8cf1b2ac1d62df2d87c7ac9a2,8c8c5f520932715902f071e7adb48bbe2792b4b7,CITES
000209cd97f65eb8cf1b2ac1d62df2d87c7ac9a2,bf55e1bb92049c73c94426565f4ab4fa4c90fd9c,CITES
000209cd97f65eb8cf1b2ac1d62df2d87c7ac9a2,8d736fb2310f2dbfb10672c27e8907ce7a059a18,CITES
000209cd97f65eb8cf1b2ac1d62df2d87c7ac9a2,3c291e938d25d38181ce514b203bb1fa8db2cbc4,CITES
000209cd97f65eb8cf1b2ac1d62df2d87c7ac9a2,b558cf5ef3f7d4edaa6db124c2a97fb1c74f37d2,CITES
000209cd97f65eb8cf1b2ac1d62df2d87c7ac9a2,1746dddcf1f2715e9fc16965d94d91bbc64abd00,CITES
000209cd97f65eb8cf1b2ac1d62df2d87c7ac9a2,5a4920022d1f58e7506f0f436afb18c0d0eb5168,CITES
000209cd97f65eb8cf1b2ac1d62df2d87c7ac9a2,469e056ea459725eb19cfdc86a4722b8012ecd17,CITES
000209cd97f65eb8cf1b2ac1d62df2d87c7ac9a2,2ab6807b9989cde5d3b76c19b0821776a92c53d2,CITES
000209cd97f65eb8cf1b2ac1d62df2d87c7ac9a2,8778a6ab2aa3d0ea12d0d25d1fffa0f5c9cafcd4,CITES
000209cd97f65eb8cf1b2ac1d62df2d87c7ac9a2,d2a22874a35c2dd8f61ee37bf25f373362c4da71,CITES
000209cd97f65eb8cf1b2ac1d62df2d87c7ac9a2,7a9a2f71a336e35a0c5ba630d92bf77e1351efb0,CITES
000209cd97f65eb8cf1b2ac1d62df2d87c7ac9a2,80282e1cf54f2e733b5b77edbbb188a9c18f4f13,CITES
000209cd97f65eb8cf1b2ac1d62df2d87c7ac9a2,cf56dc92b4705f26e4703de6bd37f42f95e31995,CITES
000209cd97f65eb8cf1b2ac1d62df2d87c7ac9a2,f1bd81e8d63d82e7c8b54b282e741d4c67c2bc0a,CITES
000209cd97f65eb8cf1b2ac1d62df2d87c7ac9a2,cd35cebcc0b45fc7b4065923120a636b94ff50fe,CITES
000209cd97f65eb8cf1b2ac1d62df2d87c7ac9a2,1e820aa86bd391e3bf836d1a827ecc0af851a31a,CITES
000209cd97f65eb8cf1b2ac1d62df2d87c7ac9a2,a0268218761ecbe3d7dda8b07b70158c004f9057,CITES
000209cd97f65eb8cf1b2ac1d62df2d87c7ac9a2,f4c555da3a8a6bafdf4afdc9c8f564e8288a262b,CITES
000209cd97f65eb8cf1b2ac1d62df2d87c7ac9a2,b73dfaf95e827c0b25baf662c7fed01349f203cc,CITES
000209cd97f65eb8cf1b2ac1d62df2d87c7ac9a2,39a23fa57181d0f2c2cd71ec16a4927c1ab9ca16,CITES
000209cd97f65eb8cf1b2ac1d62df2d87c7ac9a2,fc5d998cf0a12eb09460fd897b71eb1274b8127a,CITES
000209cd97f65eb8cf1b2ac1d62df2d87c7ac9a2,f35f6c62cecc44318f1821e6811703cb1bd1dfe3,CITES
000209cd97f65eb8cf1b2ac1d62df2d87c7ac9a2,d492434af632b4e3f63a40270f7d58c1ac00cc02,CITES
000209cd97f65eb8cf1b2ac1d62df2d87c7ac9a2,5567f1fdeff1626d9751e172d24337346968a253,CITES
000209cd97f65eb8cf1b2ac1d62df2d87c7ac9a2,e82955d182a505545877684b3147e8389a7c7196,CITES
000209cd97f65eb8cf1b2ac1d62df2d87c7ac9a2,25da29ad5e09b79d9d5d6965609d4bfc9f92728a,CITES
000209cd97f65eb8cf1b2ac1d62df2d87c7ac9a2,0f77ed04e1a846ba0a51c89245f5fd82793b4e72,CITES
000209cd97f65eb8cf1b2ac1d62df2d87c7ac9a2,c5667565b954b98eba2e5d9b9e89dad650f8dc97,CITES
000209cd97f65eb8cf1b2ac1d62df2d87c7ac9a2,1feda93d93d3d3e1850c5abaf65673db9a1a2fc9,CITES
